3.600000000000000000e+01	3.700000000000000000e+01	5.419239999999999648e-03	0.000000000000000000e+00
3.700000000000000000e+01	3.800000000000000000e+01	5.153180000000000260e-03	0.000000000000000000e+00
3.800000000000000000e+01	3.900000000000000000e+01	4.901820000000000309e-03	0.000000000000000000e+00
3.900000000000000000e+01	4.000000000000000000e+01	4.664180000000000409e-03	0.000000000000000000e+00
4.000000000000000000e+01	4.100000000000000000e+01	4.439420000000000345e-03	0.000000000000000000e+00
4.100000000000000000e+01	4.200000000000000000e+01	4.226829999999999997e-03	0.000000000000000000e+00
4.200000000000000000e+01	4.300000000000000000e+01	4.025680000000000230e-03	0.000000000000000000e+00
4.300000000000000000e+01	4.400000000000000000e+01	3.835260000000000058e-03	0.000000000000000000e+00
4.400000000000000000e+01	4.500000000000000000e+01	3.654919999999999870e-03	0.000000000000000000e+00
4.500000000000000000e+01	4.600000000000000000e+01	3.484199999999999797e-03	0.000000000000000000e+00
4.600000000000000000e+01	4.700000000000000000e+01	3.322400000000000093e-03	0.000000000000000000e+00
4.700000000000000000e+01	4.800000000000000000e+01	3.168999999999999942e-03	0.000000000000000000e+00
4.800000000000000000e+01	4.900000000000000000e+01	3.023599999999999986e-03	0.000000000000000000e+00
4.900000000000000000e+01	5.000000000000000000e+01	2.885710000000000098e-03	0.000000000000000000e+00
5.000000000000000000e+01	5.100000000000000000e+01	2.754780000000000076e-03	0.000000000000000000e+00
5.100000000000000000e+01	5.200000000000000000e+01	2.630620000000000180e-03	0.000000000000000000e+00
5.200000000000000000e+01	5.300000000000000000e+01	2.512620000000000131e-03	0.000000000000000000e+00
5.300000000000000000e+01	5.400000000000000000e+01	2.400660000000000207e-03	0.000000000000000000e+00
5.400000000000000000e+01	5.500000000000000000e+01	2.294229999999999967e-03	0.000000000000000000e+00
5.500000000000000000e+01	5.600000000000000000e+01	2.193140000000000107e-03	0.000000000000000000e+00
5.600000000000000000e+01	5.700000000000000000e+01	2.097009999999999846e-03	0.000000000000000000e+00
5.700000000000000000e+01	5.800000000000000000e+01	2.005559999999999982e-03	0.000000000000000000e+00
5.800000000000000000e+01	5.900000000000000000e+01	1.918589999999999966e-03	0.000000000000000000e+00
5.900000000000000000e+01	6.000000000000000000e+01	1.835840000000000041e-03	0.000000000000000000e+00
6.000000000000000000e+01	6.100000000000000000e+01	1.757019999999999979e-03	0.000000000000000000e+00
6.100000000000000000e+01	6.200000000000000000e+01	1.682029999999999940e-03	0.000000000000000000e+00
6.200000000000000000e+01	6.300000000000000000e+01	1.610539999999999932e-03	0.000000000000000000e+00
6.300000000000000000e+01	6.400000000000000000e+01	1.542500000000000034e-03	0.000000000000000000e+00
6.400000000000000000e+01	6.500000000000000000e+01	1.477629999999999959e-03	0.000000000000000000e+00
6.500000000000000000e+01	6.600000000000000000e+01	1.415779999999999947e-03	0.000000000000000000e+00
6.600000000000000000e+01	6.700000000000000000e+01	1.356779999999999922e-03	0.000000000000000000e+00
6.700000000000000000e+01	6.800000000000000000e+01	1.300520000000000105e-03	0.000000000000000000e+00
6.800000000000000000e+01	6.900000000000000000e+01	1.246839999999999928e-03	0.000000000000000000e+00
6.900000000000000000e+01	7.000000000000000000e+01	1.195620000000000103e-03	0.000000000000000000e+00
7.000000000000000000e+01	7.100000000000000000e+01	1.146719999999999944e-03	0.000000000000000000e+00
7.100000000000000000e+01	7.200000000000000000e+01	1.100019999999999947e-03	0.000000000000000000e+00
7.200000000000000000e+01	7.300000000000000000e+01	1.055409999999999899e-03	0.000000000000000000e+00
7.300000000000000000e+01	7.400000000000000000e+01	1.013060000000000089e-03	0.000000000000000000e+00
7.400000000000000000e+01	7.500000000000000000e+01	9.723789999999999951e-04	0.000000000000000000e+00
7.500000000000000000e+01	7.600000000000000000e+01	9.334869999999999887e-04	0.000000000000000000e+00
7.600000000000000000e+01	7.700000000000000000e+01	8.963019999999999711e-04	0.000000000000000000e+00
7.700000000000000000e+01	7.800000000000000000e+01	8.607340000000000433e-04	0.000000000000000000e+00
7.800000000000000000e+01	7.900000000000000000e+01	8.267129999999999704e-04	0.000000000000000000e+00
7.900000000000000000e+01	8.000000000000000000e+01	7.941629999999999653e-04	0.000000000000000000e+00
8.000000000000000000e+01	8.100000000000000000e+01	7.630080000000000239e-04	0.000000000000000000e+00
8.100000000000000000e+01	8.200000000000000000e+01	7.331870000000000531e-04	0.000000000000000000e+00
8.200000000000000000e+01	8.300000000000000000e+01	7.046529999999999634e-04	0.000000000000000000e+00
8.300000000000000000e+01	8.400000000000000000e+01	6.773039999999999920e-04	0.000000000000000000e+00
8.400000000000000000e+01	8.500000000000000000e+01	6.511139999999999463e-04	0.000000000000000000e+00
8.500000000000000000e+01	8.600000000000000000e+01	6.260299999999999676e-04	0.000000000000000000e+00
8.600000000000000000e+01	8.700000000000000000e+01	6.019960000000000415e-04	0.000000000000000000e+00
8.700000000000000000e+01	8.800000000000000000e+01	5.789470000000000120e-04	0.000000000000000000e+00
8.800000000000000000e+01	8.900000000000000000e+01	5.568710000000000153e-04	0.000000000000000000e+00
8.900000000000000000e+01	9.000000000000000000e+01	5.356949999999999863e-04	0.000000000000000000e+00
